X,Y,OBJECTID,BearID,ReportDate,MortDate,Region,BMU,County,Locale,City,ZipCode,Latitude,Longitude,CauseMort,OCauseMort,CapReason,OCapReason,NCapReason,CapMethod,OrigCap,FinAction,OFinAction,Sex,AgeClass,Weight,Age,Cubs,Yearlings,LEarTag1,LEarTag2,REarTag1,REarTag2,Tattoo1,Tattoo2,TrackNum,last_edited_date
654829.668499999,533923.783,9006,Bear-0000019811,2019/11/04 00:00:00+00,2019/11/04 00:00:00+00,Northeast,Central,Seminole, ,Lake Mary,32746,28.787223,-81.384662, , ,Sick/Injured, , ,Free Ranging,Yes,Euthanized, ,Female,Juvenile,300,2,0,0, , , , , ,0, ,
654288.400400002,534040.8307,9007,Bear-0000016296,2014/08/12 00:00:00+00,2014/08/16 00:00:00+00,Northeast,Central,Seminole,Carisbrooke,Lake Mary,32746,28.78838,-81.39019, , ,Conflict, ,In Garbage,Cambrian,Yes,Euthanized, ,Female,Adult,185,4,0,0, , , , , ,0,"57201, 57130, 58060",
654243.569499999,534137.408,9008,Bear-0000016234,2014/04/12 00:00:00+00,2014/04/15 00:00:00+00,Northeast,Central,Seminole,Carisbrooke,Lake Mary,32746,28.789258,-81.390629, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Adult,300,4,0,0, , , , , ,0,55957 55960 55956 56036 55665,
654115.9723,534142.8169,9009,Bear-0000016228,2014/04/12 00:00:00+00,2014/04/13 00:00:00+00,Northeast,Central,Seminole,Carisbrooke,Lake Mary,32746,28.789331,-81.391937, , ,Human Safety Risk, , ,Free Ranging,Yes,Euthanized, ,Female,Adult,220,3,0,0, , , , , ,0,55957 55960 55956 56036 55665,
654230.2119,534160.6738,9010,Bear-0000016233,2014/04/12 00:00:00+00,2014/04/13 00:00:00+00,Northeast,Central,Seminole,Carisbrooke,Lake Mary,32746,28.78947,-81.390761, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Juvenile,150,1,0,0, , , , , ,0,55957 55960 55956 56036 55665,
654234.294100001,534161.2045,9011,Bear-0000016232,2014/04/12 00:00:00+00,2014/04/14 00:00:00+00,Northeast,Central,Seminole,Carisbrooke,Lake Mary,32746,28.789474,-81.390719, , ,Human Safety Risk, , ,Free Ranging,Yes,Euthanized, ,Male,Juvenile,150,3,0,0, , , , , ,0,55957 55960 55956 56036 55665,
654169.029399998,534177.9291,9012,Bear-0000016227,2014/04/12 00:00:00+00,2014/04/13 00:00:00+00,Northeast,Central,Seminole,Carisbrooke,Lake Mary,32746,28.789637,-81.391385, , ,Human Safety Risk, , ,Free Ranging,Yes,Euthanized, ,Female,Adult,200,2,0,0, , , , , ,0,55957 55960 55956 56036 55665,
652694.237399999,534232.4576,9013,Bear-0000018849,2018/01/04 00:00:00+00,2018/01/07 00:00:00+00,Northeast,Central,Seminole,Acuera,Lake Mary,32746,28.790408,-81.406505, , ,Sick/Injured, , ,Cambrian,Yes,Euthanized, ,Male,Cub,21,0,0,0, , , , , ,0, ,
652222.957699999,534499.3579,9014,Bear-0000016603,2010/11/28 00:00:00+00,2010/11/28 00:00:00+00,Northeast,Central,Seminole,OTHER,Longwood,0,28.7929,-81.411283, , ,Sick/Injured, , , ,Yes,Euthanized, ,Female,Cub,19,0.83,0,0, , , , , ,0, ,
655603.174899999,534591.7981,9015,Bear-0000007435,2014/10/20 00:00:00+00,2014/10/24 00:00:00+00,Northeast,Central,Seminole, ,Sanford,0,28.793089,-81.37658, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Adult,430,6,0,0, , , , , ,0,61977,
655143.631099999,534753.1997,9016,Bear-0000016235,2014/04/12 00:00:00+00,2014/04/15 00:00:00+00,Northeast,Central,Seminole,Carisbrooke,Lake Mary,32746,28.79463,-81.38126, , ,Human Safety Risk, , ,Free Ranging,Yes,Euthanized, ,Female,Adult,180,4,0,0, , , , , ,0,55957 55960 55956 56036 55665,
650788.851199999,534685.2333,9017,Bear-0000017264,2015/10/21 00:00:00+00,2015/11/06 00:00:00+00,Northeast,Central,Lake,Wekiva Falls RV Park,Sorrento,32776,28.7948437,-81.425958, , ,Conflict, ,Threatened Animal,Cambrian,Yes,Euthanized, ,Female,Juvenile,211,2,1,0, , , , , ,0, ,
651309.464899998,534806.7793,9018,Bear-0000007244,2012/10/25 00:00:00+00,2012/10/25 00:00:00+00,Northeast,Central,Lake,Wekiva Falls RV Park,Sorrento,32776,28.79584,-81.42059, , ,Conflict, , ,Cambrian,Yes,Euthanized, ,Female,Adult,255,6,2,0, , , , , ,0,47409,
657352.810600001,534991.3791,9019,Bear-0000007430,2014/10/20 00:00:00+00,2014/10/22 00:00:00+00,Northeast,Central,Seminole, ,Sanford,0,28.79635,-81.35854, , ,Conflict, , ,Culvert,Yes,Euthanized, ,Male,Adult,428,5,0,0, , , , , ,0,"54512, 54552, 55182, 61914",
657224.364399999,535209.6733,9020,Bear-0000017267,2015/09/30 00:00:00+00,2015/10/04 00:00:00+00,Northeast,Central,Seminole, ,Sanford,32771,28.79834,-81.35981, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Adult,382,5,0,0, , , , , ,0, ,
640000.284000002,534945.6136,9021,Bear-0000010166,2013/01/01 00:00:00+00,2013/01/01 00:00:00+00,Northeast,Central,Lake, ,Sorrento,0,28.799172,-81.536606, , ,Sick/Injured, , ,Free Ranging,Yes,Euthanized, ,Male,Adult,510,7,0,0, , , , , ,0,47730,
651008.125999998,535189.2479,9022,Bear-0000009679,2008/08/18 00:00:00+00,2008/08/26 00:00:00+00,Northeast,Central,Lake,OTHER,Sorrento,0,28.79934,-81.4236, , ,Conflict, , ,Culvert,No,Euthanized, ,Male,Adult,400,4,0,0, , , , ,E027,0,"27008, 25460, 25539",
641705.259599999,535112.7777,9023,Bear-0000021856,2023/11/01 00:00:00+00,2023/11/01 00:00:00+00,Northeast,Central,Lake, ,Sorrento,32776,28.8003692,-81.5190761, , ,Sick/Injured, , ,Free Ranging,Yes,Euthanized, ,Male,Adult,275,0,0,0, , , , , ,0, ,
629655.010499999,534878.2224,9024,Bear-0000018992,2018/07/09 00:00:00+00,2018/07/09 00:00:00+00,Northeast,Central,Lake, ,Mount Dora,32757,28.800386,-81.642778, , ,Human Safety Risk, , ,Free Ranging,Yes,Euthanized, ,Female,Juvenile,105,1,0,0, , , , , ,0, ,
651515.761599999,535482.6679,9025,Bear-0000016836,2015/09/21 00:00:00+00,2015/10/09 00:00:00+00,Northeast,Central,Lake,Wekiva River Acres,Sorrento,32776,28.801886,-81.418328, , ,Human Safety Risk, , ,Cambrian,No,Euthanized, ,Male,Adult,409,5,0,0, , , , ,_ _ 64 or _ _ 04,0, ,
651517.053199999,535486.1384,9026,Bear-0000016848,2015/09/21 00:00:00+00,2015/09/25 00:00:00+00,Northeast,Central,Lake,Wekiva River Acres,Sorrento,32776,28.801917,-81.418314, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Adult,450,9,0,0, , , , , ,0, ,
652828.9538,535541.7822,9027,Bear-0000017584,2016/07/25 00:00:00+00,2016/07/29 00:00:00+00,Northeast,Central,Seminole, ,Sanford,32771,28.80217,-81.40484, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Female,Adult,200,4,0,0, , , , , ,0, ,
652836.657099999,535564.7152,9028,Bear-0000019164,2018/10/22 00:00:00+00,2018/10/28 00:00:00+00,Northeast,Central,Seminole, ,Sanford,32771,28.802375,-81.404756, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Adult,381,3,0,0, , , , , ,0, ,
652842.548099998,535650.5907,9029,Bear-0000017634,2016/09/19 00:00:00+00,2016/09/24 00:00:00+00,Northeast,Central,Seminole, ,Sanford,32771,28.803147,-81.404677, , ,Human Safety Risk, , ,Cambrian,No,Euthanized, ,Male,Adult,475,3,0,0, , , , ,Unknown,0, ,
644034.149,535536.4987,9030,Bear-0000020057,2020/06/14 00:00:00+00,2020/07/05 00:00:00+00,Northeast,Central,Lake, ,Sorrento,32776,28.80376,-81.49509, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Juvenile,300,2,0,0, , , , , ,0, ,
651245.194200002,535689.6066,9031,Bear-0000017393,2015/12/15 00:00:00+00,2015/12/29 00:00:00+00,Northeast,Central,Lake, ,Sorrento,32776,28.8038,-81.42106, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Adult,615,7,0,0, , , , , ,0, ,
644033.0425,535576.5744,9032,Bear-0000019701,2019/08/03 00:00:00+00,2019/08/06 00:00:00+00,Northeast,Central,Lake, ,SORRENTO,32776,28.804121,-81.495093, , ,Conflict, ,In Garbage,Cambrian,Yes,Euthanized, ,Female,Adult,175,10,0,0, , , , , ,0, ,
619710.656800002,535120.2931,9033,Bear-0000016013,2011/12/29 00:00:00+00,2012/01/02 00:00:00+00,Northeast,Central,Lake,OTHER,Tavares,0,28.80424,-81.74478, , ,Conflict, , ,Cambrian,Yes,Euthanized, ,Male,Adult,300,0,0,0, , , , , ,0,"40565, 40255, 39978, 39890..",
658035.960999999,535892.9157,9034,Bear-0000021692,2023/08/18 00:00:00+00,2023/08/18 00:00:00+00,Northeast,Central,Seminole, ,Sanford,32771,28.8043343,-81.3513316, , ,Illegally Injured, , ,Free Ranging,Yes,Euthanized,Needle in heart about to push KCl,Female,Adult,300,0,2,0, , , , , ,0, ,
630489.576299999,535835.3051,9035,Bear-0000021627,2023/07/05 00:00:00+00,2023/07/09 00:00:00+00,Northeast,Central,Lake, ,Mount Dora,32757,28.8088588,-81.6340255, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Female,Adult,170,0,0,0, , , , , ,0, ,
656976.564399999,536770.5677,9036,Bear-0000007443,2015/01/25 00:00:00+00,2015/01/25 00:00:00+00,Northeast,Central,Seminole,OTHER,Sanford,32771,28.81244,-81.36201, , ,Conflict, ,In Garbage,Cambrian,Yes,Euthanized, ,Male,Adult,620,4,0,0, , , , , ,0,62026,
656535.4144,536780.7978,9037,Bear-0000019003,2018/07/25 00:00:00+00,2018/07/25 00:00:00+00,Northeast,Central,Seminole, ,Sanford,32771,28.812617,-81.366535, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Adult,175,4,0,0, , , , , ,0, ,
656533.041299999,536782.4133,9038,Bear-0000019068,2018/09/25 00:00:00+00,2018/09/25 00:00:00+00,Northeast,Central,Seminole, ,SANFORD,32771,28.812632,-81.366559, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Juvenile,243,2,0,0, , , , , ,0, ,
644365.094300002,536723.958,9039,Bear-0000017997,2016/07/24 00:00:00+00,2016/08/07 00:00:00+00,Northeast,Central,Lake, ,Sorrento,32776,28.81439,-81.491446, , ,Conflict, ,In Apiary,Cambrian,Yes,Euthanized, ,Male,Juvenile,138,1,0,0, , , , , ,0, ,
645580.585000001,536779.8505,9040,Bear-0000016757,2015/07/17 00:00:00+00,2015/07/27 00:00:00+00,Northeast,Central,Lake, ,Sorrento,32776,28.81467,-81.47896, , ,Conflict, ,In Apiary,Cambrian,Yes,Euthanized, ,Male,Adult,360,5,0,0, , , , , ,0, ,
649910.877500001,537648.5945,9041,Bear-0000018427,2017/06/30 00:00:00+00,2017/07/04 00:00:00+00,Northeast,Central,Lake, ,Sorrento,32776,28.821687,-81.434334, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Adult,157,4,0,0, , , , , ,0, ,
631387.8543,537286.66,9042,Bear-0000007062,2009/09/19 00:00:00+00,2009/09/19 00:00:00+00,Northeast,Central,Lake,OTHER,Mt. Dora,0,28.82177,-81.62452, , ,Injured Human, , ,Culvert,Yes,Euthanized, ,Female,Adult,122,11,2,0, , , , , ,0,30398,
656143.6142,537812.4545,9043,Bear-0000017418,2016/03/03 00:00:00+00,2016/03/09 00:00:00+00,Northeast,Central,Seminole, ,Sanford,32771,28.82198,-81.37033, , ,Conflict, ,Killed Animal,Cambrian,Yes,Euthanized, ,Male,Juvenile,231,2,0,0, , , , , ,0, ,
645272.492600001,537681.0408,9044,Bear-0000018749,2017/11/25 00:00:00+00,2017/11/26 00:00:00+00,Northeast,Central,Lake, ,Sorrento,32776,28.82284,-81.481933, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Adult,300,3,0,0, , , , , ,0, ,
658928.471000001,538144.0922,9045,Bear-0000018955,2018/05/19 00:00:00+00,2018/05/20 00:00:00+00,Northeast,Central,Seminole,Lake Forest,Sanford,32771,28.824428,-81.341675, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Female,Adult,251,4,3,0, , , , , ,0, ,
659536.421,538988.6341,9046,Bear-0000016165,2013/07/15 00:00:00+00,2013/09/04 00:00:00+00,Northeast,Central,Seminole, ,Sanford,0,28.831913,-81.335248, , ,Conflict, , ,Cambrian,Yes,Euthanized, ,Male,Adult,367,4,0,0, , , , , ,0,51508,
607364.8785,541874.9304,9047,Bear-0000007444,2015/01/29 00:00:00+00,2015/01/29 00:00:00+00,Northeast,Central,Lake,OTHER,Fruitland Park,34731,28.867031,-81.87028, , ,Conflict, ,Property Damage,Culvert,Yes,Euthanized, ,Male,Juvenile,209,2,0,0, , , , , ,0,62312,
563253.343499999,541536.0362,9048,Bear-0000016825,2015/09/09 00:00:00+00,2015/09/18 00:00:00+00,North Central,Big Bend,Citrus, ,Inverness,34453,28.87011,-82.323307, , ,Human Safety Risk, , ,Culvert,Yes,Euthanized, ,Male,Juvenile,154,1,0,0, , , , , ,0, ,
605732.689399999,542897.4375,9049,Bear-0000009876,2014/10/19 00:00:00+00,2014/10/19 00:00:00+00,Northeast,Central,Lake,OTHER,Fruitland Park,34731,28.87649,-81.88686, , ,Conflict, ,In Garbage,Culvert,No,Euthanized, ,Male,Adult,550,7,0,0,E098, ,E098, ,E098,0,"59420, 60584",
617014.938999999,543152.4066,9050,Bear-0000019983,2020/05/11 00:00:00+00,2020/05/11 00:00:00+00,Northeast,Central,Lake, ,Leesburg,34788,28.876997,-81.770954, , ,Sick/Injured, , ,Free Ranging,Yes,Euthanized, ,Male,Adult,250,8,0,0, , , , , ,0, ,
625435.536800001,543715.8851,9051,Bear-0000019516,2019/04/11 00:00:00+00,2019/04/18 00:00:00+00,Northeast,Central,Lake, ,EUSTIS,32726,28.880673,-81.684374, , ,Sick/Injured, , ,Cambrian,Yes,Euthanized, ,Male,Adult,372,8,0,0, , , , , ,0, ,
661323.402800001,545084.1269,9052,Bear-0000020254,2020/11/04 00:00:00+00,2020/11/04 00:00:00+00,Northeast,Central,Volusia, ,DEBARY,32713,28.88644,-81.315544, , ,Illegally Injured, , ,Free Ranging,Yes,Euthanized, ,Male,Adult,724,10,0,0, , , , , ,0, ,
600599.209399998,543990.0851,9053,Bear-0000011894,1999/02/02 00:00:00+00,1999/02/02 00:00:00+00,Northeast,Central,Lake, , ,0,28.88711,-81.93939, , ,Illegally Injured, , ,Free Ranging, ,Euthanized, ,Male,Adult,190,11,0,0, , , , , ,0, ,
658220.273499999,545216.0143,9054,Bear-0000018606,2017/10/16 00:00:00+00,2017/10/20 00:00:00+00,Northeast,Central,Volusia,OTHER,DeBary,32713,28.888232,-81.347382, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Female,Adult,225,6,0,0, , , , , ,0, ,
662528.3312,545445.8759,9055,Bear-0000020986,2022/01/13 00:00:00+00,2022/01/13 00:00:00+00,Northeast,Central,Volusia, ,DeBary,32713,28.88946,-81.303089, , ,Injured Human, , ,Free Ranging,Yes,Euthanized, ,Female,Adult,300,9,0,3, , , , , ,0, ,
659593.5297,545393.1476,9056,Bear-0000009866,2013/12/16 00:00:00+00,2013/12/16 00:00:00+00,Northeast,Central,Volusia,OTHER,DeBary,32713,28.88956,-81.33324, , ,Conflict, ,Property Damage,Culvert,Yes,Euthanized, ,Male,Adult,550,4,0,0, , , , , ,0,53661,
647749.535799999,546270.2253,9057,Bear-0000009728,2010/04/30 00:00:00+00,2010/05/02 00:00:00+00,Northeast,Central,Lake, ,Eustis,0,28.89971,-81.45469, , ,Conflict, , ,Culvert,Yes,Euthanized, ,Male,Adult,275,5,0,0, , , , , ,0,33162,
661989.826900002,547910.4732,9058,Bear-0000016769,2015/04/24 00:00:00+00,2015/05/08 00:00:00+00,Northeast,Central,Volusia,Kings Lake,DeBary,32713,28.9117541,-81.3080666, , ,Conflict, ,Property Damage,Cambrian,Yes,Euthanized, ,Male,Juvenile,190,1,0,0, , , , , ,0, ,
651795.135200001,547902.2535,9059,Bear-0000016829,2015/08/21 00:00:00+00,2015/08/22 00:00:00+00,Northeast,Central,Lake,Pine Lakes,Eustis,32736,28.913645,-81.412787, , ,Conflict, ,Property Damage,Cambrian,Yes,Euthanized, ,Male,Adult,375,5,0,0, , , , , ,0, ,
651750.444699999,548069.5942,9060,Bear-0000015963,2011/03/09 00:00:00+00,2011/03/09 00:00:00+00,Northeast,Central,Lake,Pine Lakes,Eustis,0,28.91516,-81.41321, , ,Conflict, , ,Culvert,Yes,Euthanized, ,Female,Adult,226,0,0,0, , , , , ,0,36507,
647983.266199999,548999.701,9061,Bear-0000016604,2011/09/01 00:00:00+00,2011/09/01 00:00:00+00,Northeast,Central,Lake,Royal Trails,Eustis,0,28.92424,-81.45171, , ,Sick/Injured, , ,Free Ranging,Yes,Euthanized, ,Male,Adult,400,10,0,0, , , , , ,0,38791,
648766.102400001,549811.0846,9062,Bear-0000007030,2007/10/12 00:00:00+00,2007/10/12 00:00:00+00,Northeast,Central,Lake,OTHER,Eustis,0,28.931399,-81.443495, , ,Conflict, , ,Culvert,Yes,Euthanized, ,Female,Adult,185,3,0,0, , , , , ,0, ,
648721.160799999,550077.3965,9063,Bear-0000016176,2013/09/25 00:00:00+00,2013/09/29 00:00:00+00,Northeast,Central,Lake,Pine Lakes,Eustis,0,28.933805,-81.4439, , ,Conflict, , ,Cambrian,Yes,Euthanized, ,Male,Juvenile,120,2,0,0, , , , , ,0,54625,
650618.635600001,550475.0978,9064,Bear-0000018325,2017/04/24 00:00:00+00,2017/05/05 00:00:00+00,Northeast,Central,Lake,Pine Lakes,Eustis,32736,28.93703,-81.42432, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Female,Juvenile,200,2,0,0, , , , , ,0, ,
650538.7766,551008.6956,9065,Bear-0000018896,2018/04/02 00:00:00+00,2018/04/04 00:00:00+00,Northeast,Central,Lake,Pine Lakes,Eustis,32736,28.941849,-81.425026, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Adult,550,9,0,0, , , , , ,0, ,
650379.245499998,551503.6425,9066,Bear-0000020352,2020/12/01 00:00:00+00,2020/12/01 00:00:00+00,Northeast,Central,Lake, ,Eustis,32736,28.946335,-81.426559, , ,Sick/Injured, , ,Free Ranging,Yes,Euthanized, ,Female,Cub,55,0.83,0,0, , , , , ,0, ,
658928.851,551848.6408,9067,Bear-0000015897,2008/07/28 00:00:00+00,2008/07/31 00:00:00+00,Northeast,Central,Volusia,OTHER, ,0,28.947807,-81.338635, , ,Conflict, , ,Culvert,Yes,Euthanized, ,Female,Adult,140,4,0,0, , , , , ,0,"27006, 26397, 26442",
661838.936299998,551931.2473,9068,Bear-0000019738,2019/09/06 00:00:00+00,2019/09/06 00:00:00+00,Northeast,Central,Volusia, ,Orange City,32763,28.947982,-81.308715, , ,Sick/Injured, , ,Free Ranging,Yes,Euthanized, ,Female,Adult,225,14,0,0, , , , , ,0, ,
659209.1052,551962.77,9069,Bear-0000017619,2016/07/15 00:00:00+00,2016/07/21 00:00:00+00,Northeast,Central,Volusia, ,Orange City,32763,28.94878,-81.33573, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Juvenile,96,2,0,0, , , , , ,0, ,
648001.474599998,552026.8327,9070,Bear-0000007420,2014/03/31 00:00:00+00,2014/04/16 00:00:00+00,Northeast,Central,Lake,Royal Trails,Eustis,0,28.95149,-81.45088, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Adult,425,0,0,0,E205, , , ,E205,0,"55852, 55853, 55986",
639572.407400001,551861.0809,9071,Bear-0000007007,2007/06/07 00:00:00+00,2007/06/12 00:00:00+00,Northeast,Central,Lake,OTHER,Paisley,0,28.95154,-81.53753, , ,Conflict, , ,Culvert,Yes,Euthanized, ,Female,Juvenile,150,3,0,0,E045, ,E045, ,E045,0,"22341, 22342",
647990.5535,552084.365,9072,Bear-0000016340,2014/12/26 00:00:00+00,2015/02/22 00:00:00+00,Northeast,Central,Lake,Royal Trails,Eustis,0,28.95201,-81.45098, , ,Conflict, , ,Free Ranging,No,Euthanized, ,Male,Adult,600,15,0,0, , , , ,E 101,0,"62649, 19525",
648453.379999999,552568.7808,9073,Bear-0000019038,2018/08/30 00:00:00+00,2018/09/03 00:00:00+00,Northeast,Central,Lake,Royal Trails,EUSTIS,32736,28.956285,-81.446121, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Female,Adult,253,5,0,0, , , , , ,0, ,
649934.557,553097.4948,9074,Bear-0000020800,2021/11/09 00:00:00+00,2021/11/20 00:00:00+00,Northeast,Central,Lake, ,Eustis,32736,28.960768,-81.430787, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Female,Adult,180,8,2,0, , , , , ,0, ,
650799.569200002,553188.9705,9075,Bear-0000018353,2017/03/07 00:00:00+00,2017/03/07 00:00:00+00,Northeast,Central,Lake,Pine Lakes,DeLand,32720,28.961429,-81.421878, , ,Illegally Injured, , ,Free Ranging,Yes,Euthanized, ,Female,Adult,257,7,0,3, , , , , ,0, ,
650462.484499998,553217.3593,9076,Bear-0000021659,2023/08/06 00:00:00+00,2023/08/06 00:00:00+00,Northeast,Central,Lake, ,DELAND,32720,28.961748,-81.425336, , ,Sick/Injured, , ,Free Ranging,Yes,Euthanized, ,Male,Cub,37,0,0,0, , , , , ,0, ,
650412.602600001,553262.1911,9077,Bear-0000015852,2008/01/24 00:00:00+00,2008/01/24 00:00:00+00,Northeast,Central,Lake,OTHER,DeLand,32720,28.962161,-81.425839, , ,Conflict, , ,Culvert,Yes,Euthanized, ,Male,Adult,460,12,0,0, , , , , ,0,25271,
639510.000500001,553107.1463,9078,Bear-0000020094,2020/07/16 00:00:00+00,2020/07/17 00:00:00+00,Northeast,Central,Lake, ,Umatilla,32736,28.9627698,-81.5379156, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Female,Adult,200,3,0,0, , , , , ,0, ,
660278.8017,553566.5385,9079,Bear-0000020688,2021/10/14 00:00:00+00,2021/10/14 00:00:00+00,Northeast,Central,Volusia, ,Orange City,32763,28.96301,-81.324381, , ,Sick/Injured, , ,Free Ranging,Yes,Euthanized, ,Male,Adult,600,13,0,0, , , , , ,0, ,
647266.258400001,553744.5044,9080,Bear-0000018535,2017/08/19 00:00:00+00,2017/08/25 00:00:00+00,Northeast,Central,Lake,Royal Trails,Eustis,32736,28.967091,-81.458071, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Female,Adult,170,4,1,0, , , , , ,0, ,
620033.505199999,554224.6002,9081,Bear-0000019146,2018/10/16 00:00:00+00,2018/10/21 00:00:00+00,Northeast,Central,Marion, ,Umatilla,32784,28.97619,-81.73787, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Adult,350,3,0,0, , , , , ,0, ,
687300.091200002,555960.0092,9082,Bear-0000017524,2016/03/24 00:00:00+00,2016/03/24 00:00:00+00,Northeast,Central,Volusia, ,New Smyrna Beach,32168,28.979004,-81.046119, , ,Sick/Injured, , ,Free Ranging, ,Euthanized, ,Female,Adult,60,7,0,0, , , , , ,0, ,
619614.380199999,554638.9749,9083,Bear-0000019226,2018/09/08 00:00:00+00,2018/09/23 00:00:00+00,Northeast,Central,Marion, ,UMATILLA,32784,28.97999,-81.7421, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Adult,230,3,0,0, , , , , ,0, ,
640402.498199999,555405.319,9084,Bear-0000016102,2012/10/23 00:00:00+00,2012/10/24 00:00:00+00,Northeast,Central,Lake, ,Paisley,0,28.9833,-81.52827, , ,Conflict, , ,Cambrian,Yes,Euthanized, ,Male,Juvenile,140,2,0,0, , , , , ,0,47654,
642434.6074,555594.2869,9085,Bear-0000020657,2021/09/26 00:00:00+00,2021/09/27 00:00:00+00,Northeast,Central,Lake, ,PAISLEY,32767,28.984633,-81.507343, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Female,Juvenile,100,1,0,0, , , , , ,0, ,
641653.1435,555790.549,9086,Bear-0000021154,2022/08/10 00:00:00+00,2022/08/10 00:00:00+00,Northeast,Central,Lake, ,Paisley,32767,28.986542,-81.515335, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Female,Adult,225,3,3,0, , , , , ,0, ,
649682.152199998,556139.1953,9087,Bear-0000018232,2016/12/05 00:00:00+00,2016/12/06 00:00:00+00,Northeast,Central,Lake,OTHER,DeLand,32720,28.9882,-81.43273, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Adult,350,0,0,0, , , , , ,0, ,
641585.731600001,555997.8936,9088,Bear-0000007404,2012/06/25 00:00:00+00,2012/07/02 00:00:00+00,Northeast,Central,Lake, ,Paisley,0,28.988421,-81.515985, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Male,Juvenile,95,1,0,0, , , , , ,0,"42072, 46111, 48080",
639355.099800002,556302.5906,9089,Bear-0000020620,2021/08/16 00:00:00+00,2021/08/23 00:00:00+00,Northeast,Central,Lake,Country Squire Mobile Home Park,Paisley,32767,28.991567,-81.538852, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Female,Adult,225,12,0,0, , , , , ,0, ,
621766.625399999,556061.1517,9090,Bear-0000007447,2015/01/27 00:00:00+00,2015/01/27 00:00:00+00,Northeast,Central,Marion,ONF,Umatilla,32784,28.992438,-81.719707, , ,OTHER,Human fed, ,Cambrian,Yes,Euthanized, ,Male,Adult,275,3,0,0, , , , , ,0,62518,
639339.659499999,556403.5789,9091,Bear-0000020059,2020/07/08 00:00:00+00,2020/07/09 00:00:00+00,Northeast,Central,Lake, ,PAISLEY,32767,28.992479,-81.53899, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Female,Adult,225,3,0,0, , , , , ,0, ,
639173.871800002,556468.2462,9092,Bear-0000020115,2020/08/18 00:00:00+00,2020/08/19 00:00:00+00,Northeast,Central,Lake, ,Paisley,32767,28.993091,-81.540681, , ,Sick/Injured, , ,Cambrian,Yes,Euthanized, ,Female,Adult,114,0,0,0, , , , , ,0, ,
639347.0348,556472.701,9093,Bear-0000020092,2020/07/13 00:00:00+00,2020/07/18 00:00:00+00,Northeast,Central,Lake, ,PAISLEY,32767,28.9931,-81.5389, , ,Human Safety Risk, , ,Cambrian,Yes,Euthanized, ,Female,Juvenile,100,1,0,0, , , , , ,0, ,
648067.691100001,556869.866,9094,Bear-0000009915,2012/10/27 00:00:00+00,2012/10/27 00:00:00+00,Northeast,Central,Lake,OTHER,Eustis,0,28.99508,-81.44917, , ,Sick/Injured, , ,Free Ranging,Yes,Released On-Site, ,Female,Juvenile,110,1,0,0, , , , , ,0, ,
611462.050700001,556172.8885,9095,Bear-0000018987,2018/06/25 00:00:00+00,2018/06/25 00:00:00+00,Northeast,Central,Marion, ,Umatilla,32784,28.99512,-81.82562, , ,Sick/Injured, , ,Free Ranging,Yes,Euthanized, ,Male,Adult,320,7,0,0, , , , , ,0, ,
