X,Y,OBJECTID,BearID,ReportDate,RelDate,Region,BMU,County,Locale,City,ZipCode,Latitude,Longitude,CapReason,OCapReason,NCapReason,CapMethod,OrigCap,FinAction,OFinAction,Sex,AgeClass,Weight,Age,Cubs,Yearlings,LEarTag1,LEarTag2,REarTag1,REarTag2,Tattoo1,Tattoo2,TrackNum,last_edited_date
665284.715799998,344108.8434,16819,Bear-0000017826,2004/05/11 00:00:00+00,2004/07/21 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.07633,-81.31973,Research, , ,Snare,No,Released On-Site, ,Female,Adult,215,0,0,0, , ,1, ,1, , ,
656859.838799998,351320.6302,16820,Bear-0000017827,2004/05/11 00:00:00+00,2004/08/10 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.14289,-81.40329,Research, , ,Snare,Yes,Released On-Site, ,Male,Adult,200,3,0,0,33, , , ,8, , ,
665564.800299998,344113.8247,16821,Bear-0000017828,2004/05/11 00:00:00+00,2004/08/10 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.07632,-81.3169,Research, , ,Snare,Yes,Released On-Site, ,Male,Juvenile,125,0,0,0,34, , , ,9, , ,
662382.651999999,375485.8497,16822,Bear-0000017873,2004/05/11 00:00:00+00,2004/06/26 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.35941,-81.34221,Research, , ,Snare,No,Released On-Site, ,Male,Juvenile,0,0,0,0, , ,28, ,3, , ,
660653.227400001,375959.6043,16823,Bear-0000017874,2004/05/11 00:00:00+00,2004/07/02 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.36401,-81.35962,Research, , ,Snare,Yes,Released On-Site, ,Male,Adult,0,4,0,0, , , , ,4, , ,
660317.989799999,375520.3764,16824,Bear-0000017875,2004/05/11 00:00:00+00,2004/07/08 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.36012,-81.36311,Research, , ,Snare,No,Released On-Site, ,Male,Juvenile,220,0,0,0, , ,28, ,3, , ,
656850.0187,351317.0916,16825,Bear-0000017935,2004/05/11 00:00:00+00,2007/06/26 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.14286,-81.40339,Research, , ,Culvert,No,Released On-Site, ,Male,Adult,0,0,0,0,21, , , ,21, , ,
656850.0187,351317.0916,16826,Bear-0000017936,2004/05/11 00:00:00+00,2007/06/28 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.14286,-81.40339,Research, , ,Culvert,No,Released On-Site, ,Male,Adult,0,0,0,0, , ,1, ,11, , ,
664885.738499999,342465.4035,16827,Bear-0000017850,2004/05/11 00:00:00+00,2008/02/03 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.06161,-81.32412,Research, , ,Snare,Yes,Released On-Site, ,Male,Juvenile,100,0,0,0, , ,34, ,27, , ,
665245.251899999,344102.4327,16828,Bear-0000017880,2004/05/11 00:00:00+00,2004/08/28 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.07628,-81.32013,Research, , ,Snare,Yes,Released On-Site, ,Male,Juvenile,195,2,0,0,11, , , ,11, , ,
656859.838799998,351320.6302,16829,Bear-0000017881,2004/05/11 00:00:00+00,2004/09/11 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.14289,-81.40329,Research, , ,Snare,Yes,Released On-Site, ,Female,Adult,215,7,0,0, , ,13, ,5, , ,
662382.651999999,375485.8497,16830,Bear-0000017884,2004/05/11 00:00:00+00,2004/10/01 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.35941,-81.34221,Research, , ,Snare,Yes,Released On-Site, ,Female,Adult,0,0,0,0, , ,18, ,7, , ,
660653.227400001,375959.6043,16831,Bear-0000017885,2004/05/11 00:00:00+00,2004/10/05 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.36401,-81.35962,Research, , ,Snare,Yes,Released On-Site, ,Female,Adult,180,7,1,0, , ,19, ,8, , ,
663044.2366,357457.5465,16832,Bear-0000017946,2004/05/11 00:00:00+00,2008/08/20 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.19696,-81.33945,Research, , ,Snare,No,Released On-Site, ,Female,Adult,0,0,0,0, , , , ,5, , ,
659814.404800002,375471.8539,16833,Bear-0000017947,2004/05/11 00:00:00+00,2008/08/25 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.35978,-81.36822,Research, , ,Snare,No,Released On-Site, ,Female,Adult,190,0,0,0, , , , ,12, , ,
662864.4296,357357.0434,16834,Bear-0000017836,2004/05/11 00:00:00+00,2006/06/28 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.19609,-81.34129,Research, , ,Snare,No,Released On-Site, ,Male,Juvenile,0,0,0,0,16, , , ,16, , ,
663579.946600001,356237.4352,16835,Bear-0000017838,2004/05/11 00:00:00+00,2006/10/15 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.18587,-81.3343,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Adult,0,0,2,0,19, , , ,19, , ,
663579.946600001,356237.4352,16836,Bear-0000017839,2004/05/11 00:00:00+00,2006/10/15 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.18587,-81.3343,Research, , ,Snare,Yes,Released On-Site, ,Male,Cub,40,0,0,0, , , , , , , ,
667372.162099998,344906.2691,16837,Bear-0000017840,2004/05/11 00:00:00+00,2007/06/13 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.0831,-81.29847,Research, , ,Culvert,No,Released On-Site, ,Female,Adult,0,0,0,0, , , , ,4, , ,
665434.249299999,343060.3741,16838,Bear-0000017841,2004/05/11 00:00:00+00,2007/06/28 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.06686,-81.31845,Research, , ,Free Ranging,No,Released Off-Site, ,Male,Adult,0,0,0,0, , , , ,10, , ,
667317.575100001,347713.7687,16839,Bear-0000017842,2004/05/11 00:00:00+00,2007/07/22 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.10839,-81.2984,Research, , ,Free Ranging,No,Released On-Site, ,Female,Adult,0,0,2,0, , , , ,11, , ,
661363.998,377073.3101,16840,Bear-0000017886,2004/05/11 00:00:00+00,2004/10/20 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.3739,-81.35218,Research, , ,Snare,No,Released On-Site, ,Female,Adult,220,0,0,0, , ,19, ,8, , ,
665564.800299998,344113.8247,16841,Bear-0000017887,2004/05/11 00:00:00+00,2004/11/11 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.07632,-81.3169,Research, , ,Snare,Yes,Released On-Site, ,Female,Juvenile,90,0,0,0, , ,21, ,9, , ,
664578.007199999,366480.2888,16842,Bear-0000017940,2004/05/11 00:00:00+00,2007/07/22 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.2779,-81.32196,Research, , ,Culvert,Yes,Released On-Site, ,Male,Juvenile,150,0,0,0, , ,23, ,23, , ,
664535.5579,366341.6453,16843,Bear-0000017941,2004/05/11 00:00:00+00,2007/07/23 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.27666,-81.32242,Research, , ,Snare,No,Released On-Site, ,Male,Juvenile,0,0,0,0, , ,23, ,23, , ,
664578.007199999,366480.2888,16844,Bear-0000017942,2004/05/11 00:00:00+00,2007/07/24 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.2779,-81.32196,Research, , ,Culvert,Yes,Released On-Site, ,Female,Adult,125,0,0,0, , ,24, ,24, , ,
667670.695799999,345513.6442,16845,Bear-0000017891,2004/05/11 00:00:00+00,2004/12/14 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.08851,-81.29532,Research, , ,Snare,Yes,Released On-Site, ,Female,Juvenile,115,0,0,0, , ,24, ,11, , ,
660317.989799999,375520.3764,16846,Bear-0000017892,2004/05/11 00:00:00+00,2005/04/26 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.36012,-81.36311,Research, , ,Snare,Yes,Released On-Site, ,Female,Juvenile,80,0,0,0, , ,25, ,12, , ,
660653.227400001,375959.6043,16847,Bear-0000017893,2004/05/11 00:00:00+00,2005/04/26 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.36401,-81.35962,Research, , ,Snare,No,Released On-Site, ,Male,Adult,350,0,0,0, , ,28, ,3, , ,
660317.989799999,375520.3764,16848,Bear-0000017894,2004/05/11 00:00:00+00,2005/05/17 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.36012,-81.36311,Research, , ,Snare,No,Released On-Site, ,Female,Juvenile,0,0,0,0, , ,25, ,12, , ,
660317.989799999,375520.3764,16849,Bear-0000017895,2004/05/11 00:00:00+00,2005/05/17 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.36012,-81.36311,Research, , ,Free Ranging,No,Released On-Site, ,Female,Adult,200,0,1,0, , ,19, ,8, , ,
668593.971000001,345440.6428,16850,Bear-0000017852,2004/05/11 00:00:00+00,2008/02/07 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.08767,-81.28601,Research, , ,Culvert,Yes,Released On-Site, ,Female,Juvenile,0,0,0,0, , ,42, ,82, , ,
668856.612300001,345651.8871,16851,Bear-0000017853,2004/05/11 00:00:00+00,2008/02/07 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.08952,-81.28331,Research, , ,Culvert,No,Released On-Site, ,Male,Adult,255,0,0,0, , ,49, ,19, , ,
668593.971000001,345440.6428,16852,Bear-0000017854,2004/05/11 00:00:00+00,2008/02/08 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.08767,-81.28601,Research, , ,Culvert,Yes,Released On-Site, ,Male,Cub,85,0,0,0,36, , , ,28, , ,
668602.009199999,345435.2668,16853,Bear-0000017855,2004/05/11 00:00:00+00,2008/02/10 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.08762,-81.28593,Research, , ,Culvert,No,Released On-Site, ,Female,Adult,200,0,0,0, , , , ,10, , ,
668834.000799999,345644.7254,16854,Bear-0000017856,2004/05/11 00:00:00+00,2008/02/10 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.08946,-81.28354,Research, , ,Culvert,No,Released On-Site, ,Male,Adult,240,0,0,0, , , , ,15, , ,
665701.4835,345748.2526,16855,Bear-0000017858,2004/05/11 00:00:00+00,2008/05/23 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.09101,-81.31516,Research, , ,Culvert,No,Released On-Site, ,Female,Adult,160,0,2,0, , , , ,3, , ,
665245.251899999,344102.4327,16856,Bear-0000017888,2004/05/11 00:00:00+00,2004/11/18 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.07628,-81.32013,Research, , ,Snare,No,Released On-Site, ,Female,Adult,0,0,0,0, , ,3, ,3, , ,
665245.251899999,344102.4327,16857,Bear-0000017889,2004/05/11 00:00:00+00,2004/11/19 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.07628,-81.32013,Research, , ,Snare,No,Released On-Site, ,Female,Juvenile,0,0,0,0, , ,22, ,9, , ,
666407.595899999,343468.065,16858,Bear-0000017890,2004/05/11 00:00:00+00,2004/12/12 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.07034,-81.30853,Research, , ,Snare,Yes,Released On-Site, ,Female,Juvenile,110,0,0,0, , ,23, ,10, , ,
667299.935699999,344090.6252,16859,Bear-0000017897,2004/05/11 00:00:00+00,2005/05/24 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.07577,-81.29938,Research, , ,Snare,Yes,Released On-Site, ,Male,Adult,360,0,0,0,12, , , ,12, , ,
668495.951299999,345936.0323,16860,Bear-0000017898,2004/05/11 00:00:00+00,2005/06/05 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.09215,-81.28689,Research, , ,Snare,Yes,Released On-Site, ,Female,Juvenile,100,0,0,0, , , , ,13, , ,
656859.838799998,351320.6302,16861,Bear-0000017957,2004/05/11 00:00:00+00,2006/06/04 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.14289,-81.40329,Research, , ,Culvert,No,Released On-Site, ,Female,Adult,0,0,Unknown,0, , ,18, ,6, , ,
662742.7223,357084.5378,16862,Bear-0000017958,2004/05/11 00:00:00+00,2008/05/27 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.19366,-81.34258,Research, , ,Culvert,No,Released On-Site, ,Female,Adult,210,0,Unknown,0, , , , ,5, , ,
665430.556000002,343093.6111,16863,Bear-0000017905,2004/05/11 00:00:00+00,2005/09/04 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.06716,-81.31848,Research, , ,Culvert,No,Released On-Site, ,Male,Adult,290,0,0,0,11, , , ,11, , ,
667493.8968,346262.7499,16864,Bear-0000017899,2004/05/11 00:00:00+00,2005/06/26 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.09529,-81.29694,Research, , ,Snare,No,Released On-Site, ,Male,Adult,325,0,0,0,30, , , ,482, , ,
661454.6789,378183.7211,16865,Bear-0000017901,2004/05/11 00:00:00+00,2005/07/15 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.38388,-81.35102,Research, , ,Snare,Yes,Released On-Site, ,Male,Juvenile,90,0,0,0,13, , , ,13, , ,
665142.8314,343667.0798,16866,Bear-0000017902,2004/05/11 00:00:00+00,2005/08/01 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.07238,-81.32126,Research, , ,Culvert,No,Released On-Site, ,Female,Juvenile,130,0,0,0, , ,27, ,2, , ,
665142.8314,343667.0798,16867,Bear-0000017903,2004/05/11 00:00:00+00,2005/08/02 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.07238,-81.32126,Research, , ,Culvert,No,Released On-Site, ,Female,Adult,220,0,0,0, , ,28, , , , ,
665142.8314,343667.0798,16868,Bear-0000017904,2004/05/11 00:00:00+00,2005/08/07 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.07238,-81.32126,Research, , ,Culvert,No,Released On-Site, ,Female,Adult,175,0,2,0, , ,3, ,3, , ,
669927.6675,346506.2624,16869,Bear-0000017912,2004/05/11 00:00:00+00,2006/04/08 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.097,-81.2723,Research, , ,Culvert,No,Released On-Site, ,Male,Adult,360,0,0,0, , , , ,10, , ,
668495.951299999,345936.0323,16870,Bear-0000017913,2004/05/11 00:00:00+00,2006/04/20 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.09215,-81.28689,Research, , ,Culvert,Yes,Released On-Site, ,Male,Juvenile,100,0,0,0, , , , ,15, , ,
668495.951299999,345936.0323,16871,Bear-0000017914,2004/05/11 00:00:00+00,2006/04/22 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.09215,-81.28689,Research, , ,Culvert,Yes,Released On-Site, ,Female,Adult,170,6,1,0, , , , ,17, , ,
668495.951299999,345936.0323,16872,Bear-0000017915,2004/05/11 00:00:00+00,2006/04/27 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.09215,-81.28689,Research, , ,Culvert,No,Released On-Site, ,Female,Adult,170,0,0,0, , ,24, ,10, , ,
656859.838799998,351320.6302,16873,Bear-0000017916,2004/05/11 00:00:00+00,2006/05/18 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.14289,-81.40329,Research, , ,Culvert,Yes,Released On-Site, ,Male,Adult,0,3,0,0,16, , , ,16, , ,
667293.883200001,344954.5307,16874,Bear-0000017907,2004/05/11 00:00:00+00,2005/09/05 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.08355,-81.29925,Research, , ,Free Ranging,No,Released On-Site, ,Female,Adult,0,0,0,0, , ,24, ,11, , ,
664268.255199999,368185.0915,16875,Bear-0000017908,2004/05/11 00:00:00+00,2005/10/14 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.29331,-81.32472,Research, , ,Free Ranging,No,Released On-Site, ,Male,Adult,0,0,0,0,35, , , ,10, , ,
664774.717599999,366660.0471,16876,Bear-0000017909,2004/05/11 00:00:00+00,2005/10/14 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.27948,-81.31993,Research, , ,Snare,Yes,Released On-Site, ,Female,Juvenile,92,0,0,0, , , , , , , ,
667493.8968,346262.7499,16877,Bear-0000017910,2004/05/11 00:00:00+00,2005/12/16 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.09529,-81.29694,Research, , ,Snare,Yes,Released On-Site, ,Female,Cub,50,0,0,0, , , , , , , ,
669304.7643,360628.5266,16878,Bear-0000017911,2004/05/11 00:00:00+00,2006/02/02 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.22428,-81.27544,Research, , ,Free Ranging,No,Released On-Site, ,Female,Juvenile,0,0,0,0, , ,29, ,15, , ,
665430.556000002,343093.6111,16879,Bear-0000017866,2004/05/11 00:00:00+00,2004/05/11 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.06716,-81.31848,Research, , ,Snare,Yes,Released On-Site, ,Female,Adult,210,19,1,0, , ,1, ,1, , ,
665578.848099999,344105.2458,16880,Bear-0000017928,2004/05/11 00:00:00+00,2007/04/30 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.07624,-81.31676,Research, , ,Snare,Yes,Released On-Site, ,Female,Juvenile,40,0,2,0, , , , ,21, , ,
665578.051800001,344096.3438,16881,Bear-0000017929,2004/05/11 00:00:00+00,2007/05/10 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.07616,-81.31677,Research, , ,Culvert,Yes,Released On-Site, ,Male,Juvenile,75,0,0,0,22, , , ,22, , ,
656859.838799998,351320.6302,16882,Bear-0000017917,2004/05/11 00:00:00+00,2006/05/25 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.14289,-81.40329,Research, , ,Culvert,Yes,Released On-Site, ,Male,Adult,400,5,1,0,17, , , ,17, , ,
656859.838799998,351320.6302,16883,Bear-0000017918,2004/05/11 00:00:00+00,2006/06/01 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.14289,-81.40329,Research, , ,Culvert,Yes,Released On-Site, ,Female,Juvenile,0,0,0,0, , , , ,18, , ,
660412.363000002,375771.1868,16884,Bear-0000017919,2004/05/11 00:00:00+00,2006/06/06 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.36236,-81.3621,Research, , ,Snare,No,Released On-Site, ,Female,Adult,0,0,0,0, , ,20, ,8, , ,
662748.199000001,357105.7577,16885,Bear-0000017920,2004/05/11 00:00:00+00,2006/06/28 00:00:00+00,Southwest,South Central,Highlands, , ,0,27.19385,-81.34252,Research, , ,Culvert,No,Released On-Site, ,Female,Adult,0,0,0,0, , ,13, ,5, , ,
619377.150800001,581905.3663,16886,Bear-0000009530,2004/05/07 00:00:00+00,2004/05/12 00:00:00+00,Northeast,Central,Marion, ,Apopka,0,29.22553,-81.7394,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,300,0, ,0,676, ,676, ,667, ,15425,
348929.722100001,690358.9424,16887,Bear-0000009528,2004/05/03 00:00:00+00,2004/05/03 00:00:00+00,Northwest,East Panhandle,Wakulla,OTHER,Crawfordville,32327,30.21953,-84.53113,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,230,3, ,0,W598, ,W598, ,598, , ,
617800.6545,565092.7587,16888,Bear-0000009529,2004/04/26 00:00:00+00,2004/04/27 00:00:00+00,Northeast,Central,Marion, ,Orlando,32810,29.07441,-81.75879,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,240,2, ,0,675, ,675, ,675, ,"15100; 15101",
310008.600000001,681143.3192,16889,Bear-0000009527,2004/04/16 00:00:00+00,2004/04/16 00:00:00+00,Northwest,East Panhandle,Liberty,OTHER,Altoona,32702,30.13442,-84.93517,Conflict, , ,Culvert,No,Released Off-Site, ,Male,Juvenile,0,0, ,0,362, ,368, , , ,14467,
611469.709600002,561417.5248,16890,Bear-0000015342,2004/03/15 00:00:00+00,2004/03/24 00:00:00+00,Northeast,Central,Marion,Royal Trails,Eustis,0,29.04234,-81.82459,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,250,3,0,0,647, ,647, ,647, ,"15034; 15038; 15117",
404440.195599999,676930.1315,16891,Bear-0000009525,2004/03/08 00:00:00+00,2004/03/08 00:00:00+00,North Central,East Panhandle,Taylor,OTHER,Lamont,32336,30.09953,-83.953874,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,150,2, ,0,463, ,462, ,462, , ,
643317.360599998,531424.3799,16892,Bear-0000006928,2004/02/23 00:00:00+00,,Northeast,Central,Orange,OTHER,Apopka,32712,28.76687,-81.5033,Non-target, , ,Culvert,Yes,Released On-Site, ,Female,Adult,175,3, ,0,671, ,671, ,671, ,"149,781,497,914,980; 14978, 14979, 14980",
624268.599599998,568098.6678,16893,Bear-0000009524,2004/02/13 00:00:00+00,2004/02/13 00:00:00+00,Northeast,Central,Marion,Golden Gate Estates,Naples,34117,29.1004,-81.69167,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,365,3, ,0,374, ,373, ,374, ,/,
638852.867800001,571884.7639,16894,Bear-0000010176,2004/01/17 00:00:00+00,2004/01/22 00:00:00+00,Northeast,Central,Lake,OTHER,Astor,0,29.13195,-81.54082,OTHER,Pre Salesforce, ,Culvert,Yes,Released Off-Site, ,Female,Adult,155,8,0,2,655, ,654, ,655, ,14510,
624208.248300001,570855.281,16895,Bear-0000015339,2004/01/12 00:00:00+00,,Northeast,Central,Marion,Golden Gate Estates,Naples,34117,29.12523,-81.69176,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,195,1,0,0,362, ,368, ,362, ,14467,
311594.598000001,675337.0141,16896,Bear-0000015341,2004/01/11 00:00:00+00,,Northwest,East Panhandle,Liberty,OTHER, ,0,30.08222,-84.91824,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Adult,0,9,0,0,597, ,597, ,597, , ,
611588.8741,604303.9402,16897,Bear-0000009522,2003/12/23 00:00:00+00,2004/01/06 00:00:00+00,Northeast,Central,Marion,OTHER,Altoona,32702,29.42848,-81.81555,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,190,3, ,0,#659, ,#659, ,659, ,14444,
611568.792800002,569019.3692,16898,Bear-0000015340,2003/12/20 00:00:00+00,,Northeast,Central,Marion, , ,0,29.11077,-81.82219,Road Injured, , ,Free Ranging,No,Released Off-Site, ,Female,Adult,285,0,0,0,629, ,629, ,629, ,13943,
618110.300999999,565116.1615,16899,Bear-0000015338,2003/12/10 00:00:00+00,2003/12/16 00:00:00+00,Northeast,Central,Marion,OTHER,Fort McCoy,32134,29.07457,-81.7556,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,250,2,0,0,658, ,658, ,658, ,14334,
615555.964699998,581944.7578,16900,Bear-0000006926,2003/12/10 00:00:00+00,2003/12/11 00:00:00+00,Northeast,Central,Marion,OTHER, ,0,29.22651,-81.77876,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Adult,200,6, ,0,657, ,657, ,657, ,14332,
313054.546799999,671700.775,16901,Bear-0000006927,2003/12/05 00:00:00+00,2003/12/05 00:00:00+00,Northwest,East Panhandle,Liberty,Lanark Village, ,0,30.04956,-84.9028,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Juvenile,170,2, ,0,599, ,599, ,599, , ,
619691.977200001,584529.9487,16902,Bear-0000007356,2003/11/26 00:00:00+00,2003/12/02 00:00:00+00,Northeast,Central,Marion,OTHER,Longwood,32779,29.24911,-81.73566,Conflict, , ,Culvert,No,Released Off-Site, ,Male,Adult,425,4, ,0,656, ,656, ,R48, ,14266,
396063.4289,693103.2268,16903,Bear-0000010180,2003/11/25 00:00:00+00,,Northwest,East Panhandle,Jefferson,OTHER,Crawfordville,32327,30.24524,-84.04095,Road Injured, , ,Free Ranging,Yes,Released Off-Site, ,Male,Cub,60,0,0,0, , , , , , , ,
311609.064100001,675340.2365,16904,Bear-0000006925,2003/11/17 00:00:00+00,,Northwest,East Panhandle,Liberty, ,Carrabelle,32322,30.08225,-84.91809,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Adult,215,0, ,0,596, ,596, ,596, ,31515,
297050.321400002,644725.014,16905,Bear-0000015335,2003/11/14 00:00:00+00,,Northwest,East Panhandle,Gulf,OTHER, ,0,29.805416,-85.06655,Conflict, , ,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,110,1,0,0,402, ,402, ,402, , ,
617383.804000001,567227.6246,16906,Bear-0000015336,2003/11/12 00:00:00+00,2003/11/16 00:00:00+00,Northeast,Central,Marion,OTHER,Longwood,0,29.0937,-81.76268,Conflict, , ,Culvert,No,Released Off-Site, ,Male,Adult,498,10,0,0,665, ,#665, ,39, ,13991,
311807.1087,674263.7871,16907,Bear-0000009520,2003/11/12 00:00:00+00,2003/11/12 00:00:00+00,Northwest,East Panhandle,Liberty,OTHER,Eastpoint,32328,30.072566,-84.91595,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,140,1, ,0,401, ,401, ,401, , ,
618458.534600001,606649.7954,16908,Bear-0000007355,2003/11/08 00:00:00+00,,Northeast,Central,Putnam,OTHER, ,0,29.44849,-81.7442,Road Injured, , ,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,70,1, ,0,646, ,646, ,646, , ,
617761.653000001,581976.9218,16909,Bear-0000007354,2003/10/31 00:00:00+00,2003/11/01 00:00:00+00,Northeast,Central,Marion, ,Eustis,0,29.22644,-81.75603,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,150,1, ,0,664, ,664, ,664, ,"13949; 23616",
615277.019099999,609083.7932,16910,Bear-0000015334,2003/10/30 00:00:00+00,,Northeast,Central,Putnam,OTHER,Altoona,32702,29.470928,-81.776592,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Adult,250,9,0,0,630, ,630, ,630, ,13950,
615252.676800001,608457.2462,16911,Bear-0000015333,2003/10/29 00:00:00+00,,Northeast,Central,Marion,OTHER, ,0,29.46529,-81.77696,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Adult,285,8,0,0,629, ,629, ,629, , ,
311781.139699999,674293.6186,16912,Bear-0000009518,2003/10/24 00:00:00+00,2003/10/24 00:00:00+00,Northwest,East Panhandle,Liberty,OTHER,Eastpoint,32328,30.072833,-84.916222,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,160,2, ,0,430, ,430, ,430, , ,
614549.509500001,604739.8911,16913,Bear-0000009517,2003/10/04 00:00:00+00,2003/10/04 00:00:00+00,Northeast,Central,Marion, ,Sanford,0,29.43193,-81.78491,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,300,5, ,0,663, ,663, ,663, , ,
419793.0207,704847.9776,16914,Bear-0000007352,2003/09/16 00:00:00+00,,North Central,East Panhandle,Madison,OTHER,Perry,32348,30.350917,-83.7939,Road Injured, , ,Free Ranging,Yes,Released On-Site, ,Male,Adult,250,0, ,0, , , , , , , ,
419793.0207,704847.9776,16915,Bear-0000007353,2003/09/16 00:00:00+00,,North Central,East Panhandle,Madison,OTHER,Perry,32348,30.350917,-83.7939,Road Injured, , ,Free Ranging,Yes,Released On-Site, ,Male,Adult,250,0, ,0, , , , , , , ,
619421.439399999,570332.3668,16916,Bear-0000016536,2003/08/24 00:00:00+00,2004/07/15 00:00:00+00,Northeast,Central,Marion,OTHER, ,0,29.12132,-81.741128,Orphaned, , ,Cage (e.g. Havahart),Yes,Taken to Rehab, ,Female,Cub,25,0.54,0,0, , , , ,449, ,"13565;15759",
617681.026900001,563491.2479,16917,Bear-0000015330,2003/08/18 00:00:00+00,2003/08/22 00:00:00+00,Northeast,Central,Marion,OTHER,Sorrento,32776,29.06001,-81.76032,Non-target, , ,Culvert,No,Released Off-Site, ,Male,Adult,400,9,0,0,654, , , ,42, ,13567,
